Org_Identifier,Org_FormalName,Location_Identifier,Location_Name,Location_Type,Location_Description,Location_State,Location_CountryName,Location_CountyName,Location_CountryCode,Location_StatePostalCode,Location_CountyCode,Location_HUCEightDigitCode,Location_HUCTwelveDigitCode,Location_TribalLandIndicator,Location_TribalLand,Location_Latitude,Location_Longitude,Location_HorzCoordReferenceSystemDatum,Location_LatitudeStandardized,Location_LongitudeStandardized,Location_HorzCoordStandardizedDatum,Location_SourceMapScale,Location_HorzAccuracyMeasure,Location_HorzAccuracyMeasureUnit,Location_HorzCollectionMethod,Location_VerticalMeasure,Location_VerticalMeasureUnit,Location_VerticalAccuracyMeasure,Location_VerticalAccuracyMeasureUnit,Location_VertCollectionMethod,Location_VertCoordReferenceSystemDatum,Location_LocalAquiferCode,Location_LocalAquiferCodeContext,Location_LocalAquifer,Location_LocalAquiferDescription,Location_AquiferFormationType,Location_WellType,Location_AquiferType,Location_NationalAquifer,Location_WellHoleDepthMeasure,Location_WellHoleDepthUnit,Location_WellContructionDate,Location_WellDepthMeasure,Location_WellDepthMeasureUnit,Location_DrainageAreaMeasure,Location_DrainageAreaMeasureUnit,Location_ContributingDrainageAreaMeasure,Location_ContributingDrainageAreaMeasureUnit,AlternateLocation_IdentifierA,AlternateLocation_IdentifierContextA,AlternateLocation_IdentifierB,AlternateLocation_IdentifierContextB,AlternateLocation_IdentifierC,AlternateLocation_IdentifierContextC,ProviderName,LocationAttachment_FileName,LocationAttachment_FileType,LocationAttachment_FileDownload
USGS,U.S. Geological Survey,USGS-04176553,"PLUM CREEK AT GEIGER RD NEAR IDA, MI",Stream,,Michigan,United States of America,Monroe County,US,MI,,04100001,041000010201,,,41.93528955203468,-83.53960100441255,NAD83,41.93528955203468,-83.53960100441255,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,,USGS,,,
USGS,U.S. Geological Survey,USGS-04166600,"WALLED LAKE BRANCH AT NOVI RD AT NORTHVILLE, MI",Stream,,Michigan,United States of America,Oakland County,US,MI,,04090004,040900040203,,,42.4425350992637,-83.4735467346777,NAD83,42.4425350992637,-83.4735467346777,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,,USGS,,,
USGS,U.S. Geological Survey,USGS-04166650,"JOHNSON DRAIN AT NAPIER RD NR BROOKVILLE, MI",Stream,,Michigan,United States of America,Washtenaw County,US,MI,,04090004,040900040201,,,42.3817027350929,-83.5549374177971,NAD83,42.3817027350929,-83.5549374177971,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,,USGS,,,
USGS,U.S. Geological Survey,USGS-04166700,"JOHNSON CREEK AT 7 MILE RD AT NORTHVILLE, MI",Stream,,Michigan,United States of America,Wayne County,US,MI,,04090004,040900040201,,,42.4258687060317,-83.4810469236551,NAD83,42.4258687060317,-83.4810469236551,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,,USGS,,,
USGS,U.S. Geological Survey,USGS-04166730,"MIDDLE RIVER ROUGE AT NORTHVILLE RD NR PLYMOUTH,MI",Stream,,Michigan,United States of America,Wayne County,US,MI,,04090004,040900040203,,,42.4005914132556,-83.4688243224304,NAD83,42.4005914132556,-83.4688243224304,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,,USGS,,,
USGS,U.S. Geological Survey,USGS-04166735,"MIDDLE RIVER ROUGE NEAR PLYMOUTH, MI",Stream,,Michigan,United States of America,Wayne County,US,MI,,04090004,040900040203,,,42.3925360043044,-83.4671575960502,NAD83,42.3925360043044,-83.4671575960502,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,,USGS,,,
USGS,U.S. Geological Survey,USGS-04166750,"MIDDLE RIVER ROUGE AT PLYMOUTH, MI",Stream,,Michigan,United States of America,Wayne County,US,MI,,04090004,040900040203,,,42.3717030825456,-83.4454902592375,NAD83,42.3717030825456,-83.4454902592375,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,,USGS,,,
USGS,U.S. Geological Survey,USGS-04166752,"MIDDLE R ROUGE AB NEWBURGH LK AT PLYMOUTH, MI",Stream,,Michigan,United States of America,Wayne County,US,MI,,04090004,040900040203,,,42.37028612948868,-83.43265210419712,NAD83,42.37028612948868,-83.43265210419712,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,,USGS,,,
USGS,U.S. Geological Survey,USGS-04166760,"MIDDLE RIVER ROUGE AT NEWBURGH DAM AT LIVONIA, MI",Stream,,Michigan,United States of America,Wayne County,US,MI,,04090004,040900040203,,,42.3667032340312,-83.4113225691301,NAD83,42.3667032340312,-83.4113225691301,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,,USGS,,,
USGS,U.S. Geological Survey,USGS-04166800,"WILLOW CREEK AT WARREN ROAD NR NANKIN MILLS, MI",Stream,,Michigan,United States of America,Wayne County,US,MI,,04090004,040900040202,,,42.3330926772157,-83.4132669735438,NAD83,42.3330926772157,-83.4132669735438,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,,USGS,,,
USGS,U.S. Geological Survey,USGS-04166900,"TONQUISH CREEK AT WAYNE RD AT NANKIN MILLS, MI",Stream,,Michigan,United States of America,Wayne County,US,MI,,04090004,040900040202,,,42.3519812966275,-83.3860439882211,NAD83,42.3519812966275,-83.3860439882211,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,,USGS,,,
USGS,U.S. Geological Survey,USGS-04167000,"MIDDLE RIVER ROUGE NEAR GARDEN CITY, MI",Stream,,Michigan,United States of America,Wayne County,US,MI,,04090004,040900040204,,,42.3480925851443,-83.3115972849082,NAD83,42.3480925851443,-83.3115972849082,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,,USGS,,,
USGS,U.S. Geological Survey,USGS-04167150,"MIDDLE RIVER ROUGE AT DEARBORN HEIGHTS, MI",Stream,,Michigan,United States of America,Wayne County,US,MI,,04090004,040900040204,,,42.3305929214949,-83.2479841097006,NAD83,42.3305929214949,-83.2479841097006,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,,USGS,,,
USGS,U.S. Geological Survey,USGS-04167200,"RIVER ROUGE AT FORD RD AT DEARBORN, MI",Stream,,Michigan,United States of America,Wayne County,US,MI,,04090004,040900040406,,,42.3283707540081,-83.241039372141,NAD83,42.3283707540081,-83.241039372141,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,,USGS,,,
USGS,U.S. Geological Survey,USGS-04167250,"LOWER RIVER ROUGE AT NAPIER RD AT CHERRY HILL, MI",Stream,,Michigan,United States of America,Washtenaw County,US,MI,,04090004,040900040302,,,42.3105929804334,-83.5454927016119,NAD83,42.3105929804334,-83.5454927016119,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,,USGS,,,
USGS,U.S. Geological Survey,USGS-04167300,"LOWER RIVER ROUGE AT BECK ROAD NEAR SHELDON, MI",Stream,,Michigan,United States of America,Wayne County,US,MI,,04090004,040900040302,,,42.2836490320519,-83.5054919190895,NAD83,42.2836490320519,-83.5054919190895,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,,USGS,,,
USGS,U.S. Geological Survey,USGS-04167600,"FELLOWS CREEK AT PALMER ROAD NEAR WAYNE, MI",Stream,,Michigan,United States of America,Wayne County,US,MI,,04090004,040900040301,,,42.2939266498434,-83.4363231438686,NAD83,42.2939266498434,-83.4363231438686,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,,USGS,,,
USGS,U.S. Geological Survey,USGS-04167497,"LOWER RIVER ROUGE AT HAGGERTY RD AT WAYNE, MI",Stream,,Michigan,United States of America,Wayne County,US,MI,,04090004,040900040302,,,42.2797602227543,-83.4468790045682,NAD83,42.2797602227543,-83.4468790045682,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,,USGS,,,
USGS,U.S. Geological Survey,USGS-04168576,"ECORSE RIVER AT INKSTER RD NEAR INKSTER, MI",Stream,,Michigan,United States of America,Wayne County,US,MI,,04090004,040900040501,,,42.2700381688793,-83.3090967651061,NAD83,42.2700381688793,-83.3090967651061,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,,USGS,,,
USGS,U.S. Geological Survey,USGS-04168585,"ECORSE RIVER AT DIX ROAD AT LINCOLN PARK, MI",Stream,,Michigan,United States of America,Wayne County,US,MI,,04090004,040900040501,,,42.2689273085104,-83.1815919552968,NAD83,42.2689273085104,-83.1815919552968,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,,USGS,,,
USGS,U.S. Geological Survey,USGS-04168557,"DETROIT R 1250 FT DS R ROUGE AT RIVER ROUGE, MI",Stream,,Michigan,United States of America,Wayne County,US,MI,,04090004,040900040503,,,42.27084204131707,-83.1106969710165,NAD83,42.27084204131707,-83.1106969710165,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,,USGS,,,
USGS,U.S. Geological Survey,USGS-04168594,"SOUTH BRANCH ECORSE RIVER AT LINCOLN PARK, MI",Stream,,Michigan,United States of America,Wayne County,US,MI,,04090004,040900040501,,,42.2280947004616,-83.2071485339607,NAD83,42.2280947004616,-83.2071485339607,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,,USGS,,,
USGS,U.S. Geological Survey,USGS-04168595,"SB ECORSE RIVER AT HAZEL AVE AT LINCOLN PARK, MI",Stream,,Michigan,United States of America,Wayne County,US,MI,,04090004,040900040501,,,42.2242059386645,-83.1977036957563,NAD83,42.2242059386645,-83.1977036957563,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,,USGS,,,
USGS,U.S. Geological Survey,USGS-041686401,"TRENTON CHANNEL OF DETROIT RIVER AT GROSSE ILE, MI",Stream,,Michigan,United States of America,Wayne County,US,MI,,04090004,040900040703,,,42.12695431055476,-83.17514389836948,NAD83,42.12695431055476,-83.17514389836948,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,,USGS,,,
USGS,U.S. Geological Survey,USGS-04168649,"TRENTON CHANNEL OF DETROIT RIVER AT GIBRALTAR, MI",Stream,,Michigan,United States of America,Wayne County,US,MI,,04090004,040900040703,,,42.09528789520837,-83.18181085644039,NAD83,42.09528789520837,-83.18181085644039,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,,USGS,,,
USGS,U.S. Geological Survey,USGS-04168655,"FRANK-POET DRAIN AT ALLEN RD AT SOUTHGATE, MI",Stream,,Michigan,United States of America,Wayne County,US,MI,,04090004,040900040702,,,42.19167610294029,-83.22847889625952,NAD83,42.19167610294029,-83.22847889625952,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,,USGS,,,
USGS,U.S. Geological Survey,USGS-04168668,"BROWNSTOWN CREEK AT ALLEN RD NR GIBRALTAR, MI",Stream,,Michigan,United States of America,Wayne County,US,MI,,04090004,040900040702,,,42.10389898943677,-83.22459005874636,NAD83,42.10389898943677,-83.22459005874636,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,,USGS,,,
USGS,U.S. Geological Survey,USGS-04168675,"BLAKELY DRAIN AT MIDDLE BELT RD NR ROMULUS, MI",Stream,,Michigan,United States of America,Wayne County,US,MI,,04090004,040900040702,,,42.178342980857515,-83.32570442903398,NAD83,42.178342980857515,-83.32570442903398,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,,USGS,,,
USGS,U.S. Geological Survey,USGS-04168682,"MARSH CREEK AT VREELAND RD NR GIBRALTAR, MI",Stream,,Michigan,United States of America,Wayne County,US,MI,,04090004,040900040702,,,42.11167670511228,-83.2226455325632,NAD83,42.11167670511228,-83.2226455325632,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,,USGS,,,
USGS,U.S. Geological Survey,USGS-04168800,"HURON RIVER NEAR ANDERSONVILLE, MI",Stream,,Michigan,United States of America,Oakland County,US,MI,,04090005,040900050101,,,42.693363095452,-83.4991085141348,NAD83,42.693363095452,-83.4991085141348,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,,USGS,,,
USGS,U.S. Geological Survey,USGS-04168900,"HURON RIVER AT PONTIAC LK RD NR DRAYTON PLAINS, MI",Stream,,Michigan,United States of America,Oakland County,US,MI,,04090005,040900050102,,,42.6614197607756,-83.4524399497898,NAD83,42.6614197607756,-83.4524399497898,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,,USGS,,,
USGS,U.S. Geological Survey,USGS-04169500,"HURON RIVER AT WEST COMMERCE ROAD AT COMMERCE, MI",Stream,,Michigan,United States of America,Oakland County,US,MI,,04090005,040900050102,,,42.5912265354735,-83.4832719144123,NAD83,42.5912265354735,-83.4832719144123,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,,USGS,,,
USGS,U.S. Geological Survey,USGS-04169525,"HAYES CREEK AT SOUTH COMMERCE ROAD AT COMMERCE, MI",Stream,,Michigan,United States of America,Oakland County,US,MI,,04090005,040900050102,,,42.5911432311826,-83.4793829322852,NAD83,42.5911432311826,-83.4793829322852,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,,USGS,,,
USGS,U.S. Geological Survey,USGS-04169605,"HURON RIVER NEAR MILFORD, MI",Stream,,Michigan,United States of America,Oakland County,US,MI,,04100013,041000130105,,,42.57278485124589,-83.55848930835474,NAD83,42.57278485124589,-83.55848930835474,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,,USGS,,,
USGS,U.S. Geological Survey,USGS-04169950,"PETTIBONE CREEK AT COMMERCE RD AT MILFORD, MI",Stream,,Michigan,United States of America,Oakland County,US,MI,,04100013,041000130104,,,42.59139588193235,-83.60154629154205,NAD83,42.59139588193235,-83.60154629154205,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,,USGS,,,
USGS,U.S. Geological Survey,USGS-04170500,"HURON RIVER NEAR NEW HUDSON, MI",Stream,,Michigan,United States of America,Livingston County,US,MI,,04090005,040900050112,,,42.5128110127137,-83.6763294480385,NAD83,42.5128110127137,-83.6763294480385,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,,USGS,,,
USGS,U.S. Geological Survey,USGS-04170600,"MANN CREEK AT SPENCER ROAD NEAR BRIGHTON, MI",Stream,,Michigan,United States of America,Livingston County,US,MI,,04090005,040900050107,,,42.5386437193719,-83.7238312482574,NAD83,42.5386437193719,-83.7238312482574,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,,USGS,,,
USGS,U.S. Geological Survey,USGS-04170650,"WOODRUFF CREEK AT GRAND RIVER RD NR GREENOAK, MI",Stream,,Michigan,United States of America,Livingston County,US,MI,,04090005,040900050107,,,42.5166997415724,-83.709385833839,NAD83,42.5166997415724,-83.709385833839,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,,USGS,,,
USGS,U.S. Geological Survey,USGS-04170700,"HURON RIVER AT McCABE RD NEAR GREENOAK, MI",Stream,,Michigan,United States of America,Livingston County,US,MI,,04090005,040900050112,,,42.4830892412969,-83.7418859736222,NAD83,42.4830892412969,-83.7418859736222,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,,USGS,,,
USGS,U.S. Geological Survey,USGS-04170850,"NICHWAGH LAKE OUTLET AT RUSHTON, MI",Stream,,Michigan,United States of America,Livingston County,US,MI,,04100013,041000130110,,,42.45278582247539,-83.6959942059733,NAD83,42.45278582247539,-83.6959942059733,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,,USGS,,,
USGS,U.S. Geological Survey,USGS-04170900,"TOBIN LK OUT AT 8-MI RD NR WHITMORE LAKE, MI",Stream,,Michigan,United States of America,Livingston County,US,MI,,04100013,041000130110,,,42.42973044275506,-83.70932803437645,NAD83,42.42973044275506,-83.70932803437645,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,,USGS,,,
USGS,U.S. Geological Survey,USGS-04170800,"DAVIS CREEK NEAR SOUTH LYON, MI",Stream,,Michigan,United States of America,Oakland County,US,MI,,04100013,041000130110,,,42.48917441314103,-83.65293712105594,NAD83,42.48917441314103,-83.65293712105594,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,,USGS,,,
USGS,U.S. Geological Survey,USGS-04171245,"SOUTH ORE CREEK AT HILTON ROAD NEAR BRIGHTON, MI",Stream,,Michigan,United States of America,Livingston County,US,MI,,04090005,040900050111,,,42.5494444444444,-83.7783333333333,NAD83,42.5494444444444,-83.7783333333333,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,,USGS,,,
USGS,U.S. Geological Survey,USGS-04171010,"DAVIS CREEK NEAR WHITMORE LAKE, MI",Stream,,Michigan,United States of America,Livingston County,US,MI,,04100013,041000130110,,,42.468896869214724,-83.74377357526245,NAD83,42.468896869214724,-83.74377357526245,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,,USGS,,,
USGS,U.S. Geological Survey,USGS-04171012,"HURON RIVER AT US-23 NEAR HAMBURG, MI",Stream,,Michigan,United States of America,Livingston County,US,MI,,04090005,040900050112,,,42.4714228240295,-83.7563307239044,NAD83,42.4714228240295,-83.7563307239044,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,,USGS,,,
USGS,U.S. Geological Survey,USGS-04171500,"SOUTH ORE CREEK AT HAMBURG RD NEAR BRIGHTON, MI",Stream,,Michigan,United States of America,Livingston County,US,MI,,04090005,040900050111,,,42.4978112997492,-83.8024432761461,NAD83,42.4978112997492,-83.8024432761461,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,,USGS,,,
USGS,U.S. Geological Survey,USGS-04172000,"HURON RIVER NEAR HAMBURG, MI",Stream,,Michigan,United States of America,Livingston County,US,MI,,04090005,040900050112,,,42.4653119345029,-83.7999430140376,NAD83,42.4653119345029,-83.7999430140376,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,,USGS,,,
USGS,U.S. Geological Survey,USGS-04172140,"HORSESHOE LAKE OUTLET AT MERRILL RD NR HAMBURG, MI",Stream,,Michigan,United States of America,Livingston County,US,MI,,04100013,041000130301,,,42.4530637237558,-83.82127623402081,NAD83,42.4530637237558,-83.82127623402081,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,,USGS,,,
USGS,U.S. Geological Survey,USGS-04172050,"O'CONNOR DRAIN AT SIX MILE RD NR WHITMORE LAKE, MI",Stream,,Michigan,United States of America,Washtenaw County,US,MI,,04090005,040900050301,,,42.3986466207542,-83.7460524170684,NAD83,42.3986466207542,-83.7460524170684,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,,USGS,,,
USGS,U.S. Geological Survey,USGS-04172105,"HORSESHOE LAKE OUTLET AT WHITMORE LAKE, MI",Stream,,Michigan,United States of America,Washtenaw County,US,MI,,04100013,041000130301,,,42.41528615255629,-83.76099647976179,NAD83,42.41528615255629,-83.76099647976179,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,,USGS,,,
USGS,U.S. Geological Survey,USGS-04172170,"CHILSON CREEK AT STATE HWY 36 NR LAKELAND, MI",Stream,,Michigan,United States of America,Livingston County,US,MI,,04100013,041000130307,,,42.46611922349855,-83.85766633457024,NAD83,42.46611922349855,-83.85766633457024,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,,USGS,,,
USGS,U.S. Geological Survey,USGS-04172200,"ARMS CREEK AT MAST RD NEAR HAMBURG, MI",Stream,,Michigan,United States of America,Washtenaw County,US,MI,,04100013,041000130302,,,42.421119556558764,-83.87488922064881,NAD83,42.421119556558764,-83.87488922064881,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,,USGS,,,
USGS,U.S. Geological Survey,USGS-04172250,"PORTAGE CREEK AT BOWDISH RD NEAR WILLIAMSVILLE, MI",Stream,,Michigan,United States of America,Washtenaw County,US,MI,,04090005,040900050304,,,42.4242020683548,-84.1180100532654,NAD83,42.4242020683548,-84.1180100532654,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,,USGS,,,
USGS,U.S. Geological Survey,USGS-04172300,"PORTAGE C AT WILLIAMSVILLE RD NR UNADILLA, MI",Stream,,Michigan,United States of America,Livingston County,US,MI,,04090005,040900050305,,,42.4364241363636,-84.0938423625005,NAD83,42.4364241363636,-84.0938423625005,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,,USGS,,,
USGS,U.S. Geological Survey,USGS-04172400,"SOUTH LAKE OUTLET AT BOYCE RD NR UNADILLA, MI",Stream,,Michigan,United States of America,Washtenaw County,US,MI,,04090005,040900050306,,,42.4069798609314,-84.0774518372809,NAD83,42.4069798609314,-84.0774518372809,NAD83,,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,,USGS,,,
USGS,U.S. Geological Survey,USGS-04172500,"PORTAGE RIVER AT TIPLADY ROAD NEAR PINCKNEY, MI",Stream,,Michigan,United States of America,Livingston County,US,MI,,04090005,040900050306,,,42.4269794463419,-83.9585580239317,NAD83,42.4269794463419,-83.9585580239317,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,,USGS,,,
USGS,U.S. Geological Survey,USGS-04173000,"HURON RIVER NEAR DEXTER, MI",Stream,,Michigan,United States of America,Washtenaw County,US,MI,,04090005,040900050307,,,42.3869800351884,-83.9116119387716,NAD83,42.3869800351884,-83.9116119387716,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,,USGS,,,
USGS,U.S. Geological Survey,USGS-04173150,"MILL CREEK AT MANCHESTER RD NR SYLVAN, MI",Stream,,Michigan,United States of America,Washtenaw County,US,MI,,04090005,040900050204,,,42.2517035569457,-84.0338355389609,NAD83,42.2517035569457,-84.0338355389609,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,,USGS,,,
USGS,U.S. Geological Survey,USGS-04173153,"PLEASANT LAKE EXT DRAIN AT ESCH ROAD NR SYLVAN, MI",Stream,,Michigan,United States of America,Washtenaw County,US,MI,,04100013,041000130201,,,42.22389888793902,-84.00267166454081,NAD83,42.22389888793902,-84.00267166454081,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,,USGS,,,
USGS,U.S. Geological Survey,USGS-04173155,"PLEASANT LAKE EXTENSION DRAIN NR SYLVAN, MI",Stream,,Michigan,United States of America,Washtenaw County,US,MI,,04090005,040900050201,,,42.2475370095442,-84.0293908758699,NAD83,42.2475370095442,-84.0293908758699,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,,USGS,,,
USGS,U.S. Geological Survey,USGS-04173250,"MILL CREEK NEAR LIMA CENTER, MI",Stream,,Michigan,United States of America,Washtenaw County,US,MI,,04090005,040900050204,,,42.2655928111168,-83.9457779862775,NAD83,42.2655928111168,-83.9457779862775,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,,USGS,,,
USGS,U.S. Geological Survey,USGS-04173254,"MILL CREEK AT JERUSALEM ROAD NEAR LIMA CENTER, MI",Stream,,Michigan,United States of America,Washtenaw County,US,MI,,04090005,040900050204,,,42.2817038167527,-83.9227221641921,NAD83,42.2817038167527,-83.9227221641921,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,,USGS,,,
USGS,U.S. Geological Survey,USGS-04173310,"NORTH FORK MILL CREEK AT MCKINLEY RD NR CHELSEA,MI",Stream,,Michigan,United States of America,Washtenaw County,US,MI,,04090005,040900050203,,,42.3328138897058,-84.0149473117238,NAD83,42.3328138897058,-84.0149473117238,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,,USGS,,,
USGS,U.S. Geological Survey,USGS-04173320,"LETTS CREEK AT STATE HWY M-52 AT CHELSEA, MI",Stream,,Michigan,United States of America,Washtenaw County,US,MI,,04090005,040900050202,,,42.3239250856099,-84.0205029632372,NAD83,42.3239250856099,-84.0205029632372,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,,USGS,,,
USGS,U.S. Geological Survey,USGS-04173335,"FOURMILE LAKE OUTLET NR CHELSEA, MI",Stream,,Michigan,United States of America,Washtenaw County,US,MI,,04100013,041000130203,,,42.323620348686816,-83.9729482682451,NAD83,42.323620348686816,-83.9729482682451,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,,USGS,,,
USGS,U.S. Geological Survey,USGS-04173343,"NORTH FORK MILL CREEK AT LIMA CENTER, MI",Stream,,Michigan,United States of America,Washtenaw County,US,MI,,04100013,041000130203,,,42.29500943130073,-83.95711444748225,NAD83,42.29500943130073,-83.95711444748225,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,,USGS,,,
USGS,U.S. Geological Survey,USGS-04173347,"TRIB TO NORTH FORK MILL CREEK AT LIMA CENTER, MI",Stream,,Michigan,United States of America,Washtenaw County,US,MI,,04100013,041000130203,,,42.28945391643006,-83.95711445695315,NAD83,42.28945391643006,-83.95711445695315,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,,USGS,,,
USGS,U.S. Geological Survey,USGS-04173350,"NORTH FORK MILL CREEK NEAR LIMA CENTER, MI",Stream,,Michigan,United States of America,Washtenaw County,US,MI,,04090005,040900050203,,,42.2875369910789,-83.9371669637612,NAD83,42.2875369910789,-83.9371669637612,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,,USGS,,,
USGS,U.S. Geological Survey,USGS-04173400,"FREY FITZSIMMONS DRAIN NR LIMA CENTER, MI",Stream,,Michigan,United States of America,Washtenaw County,US,MI,,04090005,040900050204,,,42.2822594476588,-83.9066107380767,NAD83,42.2822594476588,-83.9066107380767,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,,USGS,,,
USGS,U.S. Geological Survey,USGS-04174050,"HURON RIVER AT DELHI MILLS, MI",Stream,,Michigan,United States of America,Washtenaw County,US,MI,,04090005,040900050309,,,42.3336478435846,-83.809386898459,NAD83,42.3336478435846,-83.809386898459,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,,USGS,,,
USGS,U.S. Geological Survey,USGS-04174290,"HONEY CREEK AT I-94 NEAR SCIO, MI",Stream,,Michigan,United States of America,Washtenaw County,US,MI,,04090005,040900050308,,,42.290037455726,-83.8346649164492,NAD83,42.290037455726,-83.8346649164492,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,,USGS,,,
USGS,U.S. Geological Survey,USGS-04174300,"HONEY CREEK AT MILLER ROAD NEAR FOSTER, MI",Stream,,Michigan,United States of America,Washtenaw County,US,MI,,04090005,040900050308,,,42.3094816529548,-83.807720046047,NAD83,42.3094816529548,-83.807720046047,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,,USGS,,,
